site_code,site_name,latitude,longitude,country,null_value,start_date,end_date,duration_years,total_rows,sl_valid_count,sl_missing_count,sl_pct_missing,sl_min,sl_max,sl_p95,sl_p99,sl_extreme_values,sl_quality,sl_quality_score,precip_missing_count,precip_pct_missing,precip_max,precip_p95,precip_p99,ground_precip_coverage_pct,precip_quality,precip_quality_score,sl_threshold,precip_threshold,joint_exceedances,sl_exceedances,precip_exceedances,CPR,joint_quality,quality_tier,quality_description,quality_score
S25_T,Miami_S25_T,25.78305556,-80.24,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,337134,13505,3.851539617669455,-0.4041,1.6504,0.7254,0.8778,0,excellent,5,0,0.0,144.59852278232069,6.035992503166105,15.774397253990083,5.207350009553986,excellent,5,0.7254,6.035992503166105,1562,16825,17532,1.856755477311875,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
750A,Wilmington_NC,34.227,-77.953,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,330674,2421,0.7268196760683889,0.189,3.254,2.229,2.398,0,excellent,5,0,0.0,194.6189045906017,9.941675141453663,25.76488542550343,2.85684264248938,excellent,5,2.229,9.941675141453663,1219,16459,16655,1.4812342210237976,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1359139,Hudson_River_At_Albany_Ny,42.647889,-73.7475,USA,-99.9999,1987-09-15 20:00:00,2021-04-07 03:00:00,33.55783709787816,294176,288114,6062,2.060671162841292,-1.1857,4.7183,1.5667,1.9187349999999976,0,excellent,5,0,0.0,133.10660719798759,7.77310058464305,19.80294353174365,4.151256390732079,excellent,5,1.5667,7.77310058464305,1727,14369,14709,2.403753243480035,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9447130,Seattle,47.601944,-122.339167,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354971,1500,0.4207915931450244,0.966,6.829,5.882,6.142,0,excellent,5,0,0.0,64.0243977405248,6.20655119413975,14.47642296552653,10.690070159984964,excellent,5,5.882,6.20655119413975,1768,17689,17824,1.9989319504265453,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S21A,BiscayneBay_S21A_T,25.51916667,-80.34583333,USA,-99.9999,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,345495,5144,1.4670358973188948,-0.5931,2.0137,0.6248,0.7877,0,excellent,5,0,0.0,114.5297586917877,5.3,14.232572703577851,5.207350009553986,excellent,5,0.6248,5.3,1202,17136,17417,1.4121534175669082,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
744A,New_London_CT,41.355,-72.087,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,328450,4645,1.3944970654017623,0.273,3.48,2.074,2.244,0,excellent,5,0,0.0,97.9251146316073,9.5618009567211,24.81523350936291,2.21048049355289,excellent,5,2.074,9.5618009567211,1991,16410,16653,2.4268241640046115,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8658120,Wilmington,34.2275,-77.953611,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352144,4327,1.2138434823590138,0.189,3.499,2.244,2.417,0,excellent,5,0,0.0,194.6189045906017,9.9,25.81341639157127,3.010623585088268,excellent,5,2.244,9.9,1263,17569,17809,1.4389343438251492,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8670870,Fort_Pulaski,32.0367,-80.9017,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352916,3555,0.9972760757537079,-0.174,4.881,3.417,3.664,0,excellent,5,0,0.0,155.7005494831855,7.4576056262003,21.011653646499713,5.011627874357241,excellent,5,3.417,7.4576056262003,1081,17516,17824,1.2342689063100245,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8729210,Panama_City_Beach,30.213301,-85.878304,USA,-99.9999,1993-01-01 00:00:00,2021-07-31 22:00:00,28.577686516084874,250535,239690,10845,4.328736503881693,7.541,10.811,8.826,8.976,0,excellent,5,0,0.0,137.4969363211562,9.428908824889898,27.684174438085144,1.9099127866365977,excellent,5,8.826,9.428908824889898,1209,9819,12527,2.462523418100069,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9413450,Monterey,36.605,-121.888054,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,354792,1679,0.471006056593664,0.296,3.453,2.679,2.907,0,excellent,5,0,0.0,61.3912680189514,4.37232702965135,16.32617827072511,0.069009821275784,excellent,5,2.679,4.37232702965135,1804,17716,17824,2.0365256882680782,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8452660,Newport,41.504333,-71.326139,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,352645,3826,1.0732990902485757,-0.189,3.068,1.817,2.022,0,excellent,5,0,0.0,110.1569831371307,7.82728195190425,22.379666566848698,7.861228543135346,excellent,5,1.817,7.82728195190425,1343,17530,17824,1.5321917780598737,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8461490,New_London,41.361401,-72.089996,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,350850,5621,1.5768463633787881,0.273,3.48,2.082,2.253,0,excellent,5,0,0.0,97.9251146316073,9.4428393716725,24.692916571996168,2.612554737973075,excellent,5,2.082,9.4428393716725,2073,17421,17823,2.3799597849859384,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8774770,Rockport,28.0217,-97.0467,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,349897,6574,1.8441892888902605,1.17,2.888,2.302,2.454,0,excellent,5,0,0.0,122.5451946257862,5.020234750816099,17.361226193412158,3.2162504102718033,excellent,5,2.302,5.020234750816099,2307,17338,17824,2.661139411118012,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8635150,Colonial_Beach,38.2517,-76.96,USA,-99.9999,1981-01-01 00:00:00,2010-08-17 18:00:00,29.623545516769337,259699,247125,12574,4.841759113435169,-0.229,2.6,1.511,1.666,0,excellent,5,0,0.0,148.000799073543,7.805603444484149,20.974280774493025,1.9976973342215412,excellent,5,1.511,7.805603444484149,1549,10844,12985,2.85686837961175,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414575,Coyote_Creek,37.465,-122.023,USA,-99.9999,1983-11-03 21:00:00,2018-10-30 23:00:00,34.98973305954826,306723,301433,5290,1.724683183197869,-0.664,3.642,2.623,2.857,0,excellent,5,0,0.0,55.5058568714912,2.739942073821977,12.176542878150826,1.8052118686893386,excellent,5,2.623,2.739942073821977,240,3023,15337,1.5877386624736205,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8771450,Galveston_Pier_21,29.31,-94.793306,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,351032,5439,1.5257903167438585,-0.067,4.635,1.994,2.171,0,excellent,5,0,0.0,179.8556327818801,8.4268599748611,25.520767271455956,2.0963837170485116,excellent,5,1.994,8.4268599748611,2108,17420,17823,2.4202813441757582,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
SGX,Sacramento_R_at_Snodgrass,38.3497,-121.53355,USA,-99.9999,1982-10-01 08:00:00,2021-04-26 13:00:00,38.56810403832991,338094,325798,12296,3.636858388495507,0.823,6.2972,4.4501,5.3218,0,excellent,5,0,0.0,69.8420137166522,2.937393262982309,13.205257236955898,3.253533041106911,excellent,5,4.4501,2.937393262982309,2681,16231,16905,3.3034963001173656,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9444090,Port_Angeles,48.125,-123.440002,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,350347,5380,1.5123957416783096,7.87,12.438,11.458,11.713,0,excellent,5,0,0.0,80.5230677127042,9.597408473445007,21.672558069202463,2.8884509750454703,excellent,5,11.458,9.597408473445007,3756,17474,17787,4.298801353384861,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
578A,Santa_Monica_CA,34.008,-118.5,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,325060,8035,2.412224740689593,0.003,3.249,2.438,2.691,0,excellent,5,0,0.0,84.2582285404205,0.944897532463,9.183946052071347,2.019543973941368,excellent,5,2.438,0.944897532463,911,16188,16647,1.126049067773954,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S22_T,BiscayneBay_S22_T,25.66944444,-80.28361111,USA,-99.9999,1983-12-14 12:00:00,2020-12-31 22:00:00,37.04859685147159,324779,314717,10062,3.098106712564544,-0.5767,2.1578,0.6858,0.8443,0,excellent,5,0,0.0,124.5459557100048,5.33893793821278,15.197579145391147,5.203538406116159,excellent,5,0.6858,5.33893793821278,1439,15647,16239,1.8393245597347159,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
774A,Port_Canaveral_FL,28.415,-80.593,USA,-99.9999,1994-10-21 10:00:00,2018-12-31 22:00:00,24.194387405886378,212101,208363,3738,1.7623679284869,4.909,7.75,6.754,6.959,0,excellent,5,0,0.0,152.3757159709475,5.555734038352901,16.6228339634813,3.093337608026365,excellent,5,6.754,5.555734038352901,980,10412,10605,1.882452209877154,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14144700,Columbia_River_At_Vancouver_Wa,45.620673,-122.673431,USA,-99.9999,1998-02-04 23:00:00,2021-05-02 05:00:00,23.236139630390145,203695,203695,0,0.0,-0.2469,5.3066,3.365,4.4928,0,excellent,5,0,0.0,66.9415498289822,6.529245376515219,15.688098292168814,10.852500061366259,excellent,5,3.365,6.529245376515219,611,10172,10185,1.2013075156401694,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
11304810,San_Joaquin_R_Bl_Garwood_Bridge_A_Stockton_Ca,37.93548,-121.330224,USA,-99.9999,1995-08-01 23:00:00,2021-04-06 15:00:00,25.678302532511978,225113,219406,5707,2.535171225118052,0.4084,5.4986,4.1605,4.5659,0,excellent,5,0,0.0,48.807553,2.3072659999999994,10.743561880000012,3.2477022650846465,excellent,5,4.1605,2.3072659999999994,1122,10874,11256,2.063573867832074,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
LIS,Yolo_Bypass_at_Lisbon,38.47478,-121.58823,USA,-99.9999,1982-10-01 08:00:00,2021-04-29 13:00:00,38.57631759069131,338166,321264,16902,4.998137009634322,0.2987,6.9281,4.3251,5.8247,0,excellent,5,0,0.0,73.4078764915011,2.8795473276801005,13.025502786004473,3.2528403210257686,excellent,5,4.3251,2.8795473276801005,2394,16042,16909,2.9845416943218477,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8540433,Marcus_Hook,39.811667,-75.409444,USA,-99.9999,1981-09-10 20:00:00,2021-08-31 22:00:00,39.97262149212868,350403,336199,14204,4.053618262400722,0.485,9.681,8.59,8.794,0,excellent,5,0,0.0,72.9,6.649041473855219,19.427040219301897,6.8230009446266155,excellent,5,8.59,6.649041473855219,646,7643,17521,1.6903536843244416,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9414290,San_Francisco,37.806306,-122.465889,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353909,2562,0.7187120410917017,1.066,4.511,3.603,3.819,0,excellent,5,0,0.0,54.5677163654545,2.5,11.243527499021814,4.106364893637911,excellent,5,3.603,2.5,1900,17616,17571,2.188134557338435,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9418767,North_Spit,40.7663,-124.2172,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,350699,5028,1.4134434552339294,3.566,7.434,6.563,6.829,0,excellent,5,0,0.0,104.2284881251589,8.5547453823551,22.803529024048345,4.9878136885870346,excellent,5,6.563,8.5547453823551,1932,17466,17786,2.212341713805527,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
741A,Boston_MA,42.355,-71.052,USA,-99.9999,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,331549,1546,0.4641318542758072,0.12,5.653,4.225,4.543520000000019,0,excellent,5,0,0.0,255.8,5.996447056531866,18.087723106043455,7.930170071601195,excellent,5,4.225,5.996447056531866,1123,16573,16655,1.3551959732097267,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
COCO1,Cocohatchee_River_COCO1_T,26.2725,-81.78,USA,-99.9999,1994-06-28 13:00:00,2020-12-31 22:00:00,26.510609171800137,232402,226546,5856,2.5197717747695805,-0.3471,2.3043,0.7925,1.0389649999999964,0,excellent,5,0,0.0,179.3229162692,5.111445635551962,15.997329264874281,3.6170084594796945,excellent,5,0.7925,5.111445635551962,1406,11297,11621,2.488963637992186,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
1049320,Kennebec_River_At_Calumet_Bridge_At_Augusta_Maine,44.318611,-69.771667,USA,-99.9999,1998-06-03 02:00:00,2021-04-06 12:00:00,22.84188911704312,200243,196980,3263,1.6295201330383584,-1.2101,11.8567,2.5391099999999747,3.5723,0,excellent,5,0,0.0,128.158827,6.5666497999999835,19.326871879999988,7.239204366694466,excellent,5,2.5391099999999747,6.5666497999999835,810,9849,10013,1.644697409663508,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8770777,Manchester,29.726222,-95.265778,USA,-99.9999,1998-01-01 00:00:00,2021-08-31 22:00:00,23.66324435318275,207455,200141,7314,3.5255838615603383,0.702,5.359,2.451,2.684,0,excellent,5,0,0.0,161.6645693778196,6.628596186607135,23.663838803768037,3.212744932635993,excellent,5,2.451,6.628596186607135,910,4727,10373,3.850129333874818,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8574680,Baltimore,39.266944,-76.579444,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353355,3116,0.8741244028265974,-0.041,3.733,1.926,2.085,0,excellent,5,0,0.0,142.71339024480758,6.4807459712028,19.304457306759502,7.041526519688839,excellent,5,1.926,6.4807459712028,2143,17544,17822,2.4432129265780373,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14211820,Columbia_Slough_At_Portland_Or,45.639005,-122.763155,USA,-99.9999,1995-10-01 08:00:00,2021-05-02 06:00:00,25.582477754962355,224279,224275,4,0.0017834928816340362,0.0046,7.2397,3.8474899999999965,5.017,0,excellent,5,0,0.0,59.177284887766696,6.391878426074908,15.618592947619161,11.144601144110684,excellent,5,3.8474899999999965,6.391878426074908,753,11214,11214,1.3429581640621013,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8639348,Money_Point,36.778306,-76.301694,USA,-99.9999,1997-12-18 18:00:00,2021-08-31 22:00:00,23.701574264202602,207773,203496,4277,2.058496532273202,5.803,9.178,7.741,7.958,0,excellent,5,0,0.0,136.312368511426,6.612141131859039,18.755113840070386,6.310733348413894,excellent,5,7.741,6.612141131859039,1027,10132,10389,2.027172129697598,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
755A,Virginia_Key_FL,25.732,-80.162,USA,-99.9999,1994-01-28 16:00:00,2018-12-31 22:00:00,24.922655715263517,218479,217339,1140,0.5217892795188553,2.704,4.875,3.882,4.025,0,excellent,5,0,0.0,118.5485214515438,5.817825431574774,15.501415900543494,5.289753248595975,excellent,5,3.882,5.817825431574774,757,10787,10924,1.4035348755946215,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8637624,Gloucester_Point,37.2467,-76.5,USA,-99.9999,1981-01-01 00:00:00,2003-09-18 18:00:00,22.71047227926078,199099,196501,2598,1.3048784775413236,-0.332,2.648,1.387,1.568,0,excellent,5,0,0.0,108.2176217407209,9.80692619484846,24.00180250406257,0.8071361483483092,excellent,5,1.387,9.80692619484846,1222,9739,9955,2.5094852908526817,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9416841,Arena_Cove,38.914556,-123.711083,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,347420,8307,2.335217737197345,8.027,11.454,10.633,10.879,0,excellent,5,0,0.0,117.9807227256901,7.018804550170801,23.165479376632405,2.1328153331065676,excellent,5,10.633,7.018804550170801,1838,14262,17786,2.5775293351519917,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9443090,Neah_Bay,48.370278,-124.601944,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,352766,2961,0.8323798868233224,-0.578,4.197,3.034,3.3773499999999768,0,excellent,5,0,0.0,99.9135673046112,8.9260988469675,22.138733863804365,19.687007171229624,excellent,5,3.034,8.9260988469675,2410,17626,17787,2.734496686782345,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8518668,Horns_Hook,40.7767,-73.9417,USA,-99.9999,1981-01-01 00:00:00,2005-10-14 10:00:00,24.78302532511978,217259,210609,6650,3.060862841125109,0.54,3.894,3.061,3.2968400000000004,0,excellent,5,0,0.0,89.6692276000976,6.680667102332111,19.71792268752987,7.4229375998232525,excellent,5,3.061,6.680667102332111,161,1533,10863,2.1004469530646737,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9439040,Astoria,46.207306,-123.768306,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,353050,3421,0.9596853600994191,-0.051,4.435,3.313,3.643,0,excellent,5,0,0.0,101.0950216349897,6.8022154270863,17.598155736851517,15.79006426890266,excellent,5,3.313,6.8022154270863,2387,17591,17824,2.7138192663857095,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
14207770,Willamette_River_Below_Falls_At_Oregon_City_Or,45.357621,-122.610925,USA,-99.9999,1988-10-01 08:00:00,2021-05-02 05:00:00,32.580424366872,285622,285622,0,0.0,0.3901,11.8293,5.6723,7.2969,0,excellent,5,0,0.0,97.3644107580185,6.638230681414803,16.00221398470619,10.77613069021294,excellent,5,5.6723,6.638230681414803,1795,14275,14282,2.514727685590548,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
9410170,San_Diego,32.714194,-117.173583,USA,-99.9999,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,351873,3854,1.0834150907859117,0.379,3.663,2.936,3.206,0,excellent,5,0,0.0,65.3686557062087,1.12008986027266,7.2625640590330995,1.9276017845145295,excellent,5,2.936,1.12008986027266,1078,17590,17787,1.2256516271297397,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
S40_T,S40_T,26.42111111,-80.07194444,USA,-99.9999,1985-09-01 00:00:00,2020-12-31 22:00:00,35.331964407939765,309743,301313,8430,2.7216111421404197,-0.6096,2.5298,0.7794399999999965,0.9482880000000005,0,excellent,5,0,0.0,130.649521946907,5.3,14.825624019338134,5.216905628214358,excellent,5,0.7794399999999965,5.3,1253,15066,15405,1.6722180449945374,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8551910,Reedy_Point,39.5583,-75.5733,USA,-99.9999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,340711,15760,4.42111700531039,-0.735,3.219,2.263,2.448,0,excellent,5,0,0.0,87.7201735972335,6.4836777746677,19.252060502736825,6.797747923393488,excellent,5,2.263,6.4836777746677,1297,16953,17824,1.5300740338877545,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
G93_T,G93_T,25.73833333,-80.28666667,USA,-99.9999,1991-10-25 14:00:00,2020-12-31 22:00:00,29.1854893908282,255849,244110,11739,4.588253227489652,-0.6949,2.2062,0.7026,0.8525910000000003,0,excellent,5,0,0.0,124.5459557100048,5.46382751945199,15.571802520732911,5.333223893781097,excellent,5,0.7026,5.46382751945199,1299,12202,12793,2.1290676168701044,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8579542,Lower_Marlboro,38.655,-76.68333,USA,-99.9999,1981-01-01 00:00:00,2010-12-15 00:00:00,29.95208761122519,262561,257191,5370,2.045239011125034,1.807,4.047,3.381,3.525,0,excellent,5,0,0.0,152.9564037459749,6.264847517002099,18.91057610507681,6.432790856220079,excellent,5,3.381,6.264847517002099,321,2325,13128,2.761300839378034,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
MAL,Sacramento_River_at_Mallard_Island,38.0428,-121.92009,USA,-99.9999,1987-10-05 19:00:00,2021-06-09 06:00:00,33.67556468172484,295212,282909,12303,4.167513515710743,-0.5151,4.5476,1.8227,2.0117,0,excellent,5,0,0.0,55.035048722857,2.68379524350164,12.052060604079724,2.5693399997290083,excellent,5,1.8227,2.68379524350164,2027,14026,14761,2.8902681754914052,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
8574070,Havre_De_Grace,39.5367,-76.09,USA,-99.9999,1981-01-01 00:00:00,2005-09-07 22:00:00,24.681724845995895,216383,211526,4857,2.244631047725561,1.07,3.536,2.743,2.917,0,excellent,5,0,0.0,119.40807844575819,5.974605355587594,19.126075212255923,6.959881321545593,excellent,5,2.743,5.974605355587594,511,5171,10820,1.9762516215307109,sufficient_joint_events,A,"Excellent - complete data, realistic values",100
